country,violence,age,age_first,duration,urban,edu,n_children,employ_paid,own_house,own_land,att_wb,fam_ipv,part_age,part_edu,alcohol,wealth_idx,telephone_yes
IA,0,38,20.0,17.0,0,0,0,0,1,0,1,0,40.0,8.0,0,0,0
IA,0,45,19.0,26.0,0,9,0,0,1,0,1,0,48.0,8.0,0,4,0
IA,0,20,18.0,2.0,0,9,1,0,1,1,0,0,24.0,9.0,0,1,0
IA,0,37,18.0,19.0,0,6,2,0,1,1,0,0,40.0,15.0,0,2,0
IA,0,30,17.0,12.0,0,5,0,0,0,0,1,0,35.0,10.0,0,1,0
IA,0,24,20.0,4.0,0,6,2,0,0,0,1,0,30.0,8.0,1,1,0
IA,1,48,19.0,28.0,0,0,0,0,0,0,0,0,55.0,9.0,0,0,0
IA,0,29,23.0,6.0,0,15,2,0,0,0,1,0,32.0,19.0,0,2,0
IA,1,38,17.0,20.0,0,5,0,0,0,0,1,0,40.0,0.0,1,0,0
IA,1,30,18.0,11.0,0,10,2,1,0,0,0,0,32.0,10.0,0,1,0
IA,1,45,15.0,29.0,0,8,3,0,0,0,0,0,50.0,9.0,0,4,0
IA,0,36,16.0,19.0,0,0,0,0,1,1,1,0,40.0,0.0,0,1,0
IA,0,32,11.0,20.0,0,0,0,0,1,1,1,0,34.0,8.0,0,2,0
IA,0,18,17.0,0.0,0,13,0,1,0,0,1,1,23.0,15.0,0,2,0
IA,0,38,11.0,26.0,0,0,0,1,1,1,1,0,45.0,8.0,0,1,0
IA,0,33,15.0,17.0,0,0,2,0,1,1,1,0,35.0,5.0,1,0,0
IA,0,35,13.0,21.0,0,15,0,0,1,0,1,0,36.0,12.0,1,2,0
IA,0,48,20.0,27.0,0,0,1,1,1,1,1,0,50.0,0.0,0,0,0
IA,1,39,17.0,21.0,0,0,1,0,0,0,1,0,42.0,2.0,0,0,0
IA,0,32,26.0,5.0,0,0,1,0,1,1,1,0,34.0,0.0,0,0,0
IA,0,47,14.0,32.0,0,0,0,0,0,0,1,0,48.0,6.0,0,0,0
IA,0,35,18.0,17.0,0,0,0,0,1,1,1,0,39.0,0.0,0,0,0
IA,0,30,17.0,12.0,0,5,2,0,0,0,1,0,32.0,5.0,0,0,0
IA,0,27,17.0,9.0,0,0,5,0,1,1,1,0,29.0,0.0,0,0,0
IA,1,23,16.0,7.0,0,0,0,0,0,0,1,0,15.0,17.0,0,0,0
IA,1,27,18.0,9.0,0,8,0,0,1,1,0,0,34.0,10.0,0,0,0
IA,1,38,18.0,20.0,0,0,0,0,1,1,1,0,45.0,12.0,0,1,0
IA,1,42,16.0,25.0,0,0,0,0,1,1,0,0,45.0,0.0,0,0,0
IA,0,29,17.0,11.0,0,5,0,0,1,1,1,0,28.0,0.0,0,0,0
IA,0,19,15.0,3.0,0,13,2,0,1,1,0,0,25.0,10.0,0,2,0
IA,1,23,17.0,5.0,0,9,2,0,0,0,1,0,26.0,10.0,0,0,0
IA,0,35,16.0,19.0,1,9,1,0,1,0,1,0,38.0,10.0,0,4,0
IA,0,30,18.0,12.0,1,10,1,0,1,0,0,0,35.0,10.0,0,4,0
IA,0,28,15.0,13.0,1,10,1,0,1,0,0,0,35.0,10.0,0,4,0
IA,0,42,20.0,21.0,1,0,0,0,0,0,1,0,44.0,5.0,0,3,0
IA,0,40,22.0,17.0,1,12,2,0,0,0,1,0,43.0,15.0,0,2,0
IA,0,41,20.0,21.0,1,0,0,0,0,0,1,0,44.0,0.0,0,2,0
IA,0,34,14.0,20.0,1,10,1,0,0,0,1,0,38.0,10.0,0,4,0
IA,1,35,16.0,19.0,0,0,0,0,1,1,0,0,38.0,5.0,0,0,0
IA,0,25,16.0,9.0,0,0,1,0,0,0,1,0,32.0,0.0,0,0,0
IA,0,32,15.0,16.0,0,0,0,0,1,0,1,0,35.0,10.0,0,1,0
IA,0,34,13.0,20.0,0,0,0,0,1,1,1,0,38.0,0.0,1,0,0
IA,0,33,16.0,16.0,0,0,0,0,1,1,0,0,36.0,5.0,1,0,0
IA,0,38,20.0,18.0,0,15,0,0,0,0,0,0,43.0,15.0,0,4,0
IA,0,33,16.0,17.0,0,0,1,0,0,0,1,0,37.0,8.0,0,1,0
IA,0,29,19.0,10.0,1,8,0,1,0,0,0,0,32.0,8.0,0,3,0
IA,0,22,16.0,5.0,1,5,1,0,0,0,1,1,24.0,8.0,0,3,0
IA,1,37,21.0,16.0,1,8,0,0,1,0,0,1,42.0,4.0,1,2,0
IA,1,24,20.0,4.0,1,8,2,0,0,0,0,0,26.0,9.0,1,4,0
IA,0,30,18.0,12.0,1,7,1,1,0,1,0,1,30.0,8.0,0,4,0
IA,0,22,21.0,0.0,1,13,0,0,0,0,0,0,28.0,18.0,0,4,0
IA,0,30,13.0,16.0,1,0,1,0,0,1,1,0,36.0,9.0,1,3,0
IA,0,25,11.0,14.0,0,0,0,0,1,0,0,0,35.0,0.0,0,0,0
IA,0,28,11.0,17.0,0,0,1,0,1,1,0,0,15.0,0.0,0,0,0
IA,0,35,20.0,15.0,0,0,1,0,0,0,0,0,40.0,0.0,1,0,0
IA,0,28,8.0,19.0,0,0,2,0,1,1,0,0,18.0,0.0,0,0,0
IA,0,38,18.0,19.0,0,0,0,0,0,0,0,0,40.0,10.0,0,0,0
IA,1,33,14.0,18.0,0,0,1,0,1,1,0,0,35.0,5.0,0,1,0
IA,0,28,15.0,12.0,0,0,2,0,0,0,1,0,32.0,0.0,1,0,0
IA,0,27,15.0,12.0,0,5,2,0,0,0,0,1,32.0,9.0,0,0,0
IA,0,38,12.0,26.0,0,0,1,1,1,1,1,0,36.0,5.0,0,0,0
IA,1,22,14.0,7.0,1,0,1,0,0,0,1,1,24.0,12.0,0,1,0
IA,0,37,15.0,21.0,1,12,0,0,1,1,0,0,46.0,17.0,1,4,0
IA,0,31,19.0,12.0,1,0,0,0,0,0,1,0,31.0,12.0,0,1,0
IA,1,30,17.0,12.0,1,0,0,0,0,0,1,1,32.0,8.0,1,0,0
IA,0,37,17.0,19.0,1,12,0,0,1,1,0,0,41.0,17.0,0,4,0
IA,0,36,15.0,20.0,1,9,0,0,1,1,0,0,38.0,15.0,1,3,0
IA,1,38,14.0,24.0,0,0,0,0,0,0,1,1,48.0,10.0,1,0,0
IA,1,37,15.0,22.0,0,8,0,0,1,0,1,1,45.0,15.0,0,2,0
IA,0,21,18.0,3.0,0,9,1,0,0,0,0,1,21.0,15.0,1,0,0
IA,1,26,20.0,6.0,0,8,1,0,0,0,1,0,28.0,10.0,1,0,0
IA,0,22,19.0,3.0,0,15,0,0,0,0,1,0,23.0,15.0,0,1,0
IA,1,28,22.0,6.0,0,15,3,0,1,0,1,1,30.0,13.0,1,1,0
IA,0,43,17.0,26.0,0,8,0,1,0,0,0,0,48.0,10.0,1,1,0
IA,0,41,14.0,26.0,0,8,0,1,0,0,0,0,46.0,10.0,0,3,0
IA,0,42,17.0,25.0,0,0,0,0,1,0,0,0,45.0,9.0,0,0,0
IA,1,34,16.0,17.0,0,0,2,0,1,1,0,1,37.0,0.0,1,0,0
IA,0,42,19.0,23.0,0,0,0,1,0,0,0,0,46.0,8.0,1,0,0
IA,1,29,15.0,14.0,0,0,0,1,0,0,0,0,34.0,5.0,1,0,0
IA,0,31,18.0,13.0,0,5,1,0,0,0,0,0,34.0,12.0,1,2,0
IA,0,28,16.0,12.0,0,8,0,0,0,0,0,0,30.0,8.0,1,1,0
IA,0,25,17.0,8.0,0,10,2,0,1,1,0,0,23.0,15.0,0,2,0
IA,1,27,15.0,12.0,0,8,0,0,0,0,1,0,27.0,8.0,1,0,0
IA,0,36,15.0,20.0,0,5,0,0,0,0,0,1,48.0,5.0,0,1,0
IA,0,19,19.0,0.0,0,12,0,0,0,0,0,0,29.0,9.0,0,1,0
IA,0,48,15.0,33.0,0,0,0,0,1,1,1,0,52.0,10.0,0,0,0
IA,0,26,15.0,11.0,0,5,2,0,1,1,0,0,35.0,0.0,0,0,0
IA,0,26,16.0,9.0,0,0,5,0,0,0,0,0,28.0,10.0,0,0,0
IA,1,20,14.0,5.0,0,0,2,0,1,1,0,0,35.0,10.0,0,0,0
IA,0,33,21.0,11.0,0,0,1,0,1,0,1,0,45.0,0.0,0,1,0
IA,0,31,26.0,5.0,0,0,2,0,0,0,1,1,33.0,0.0,0,0,0
IA,0,42,15.0,27.0,0,0,1,1,1,0,1,0,45.0,5.0,1,0,0
IA,1,38,18.0,20.0,0,0,2,1,0,0,0,0,43.0,5.0,0,1,0
IA,1,29,15.0,13.0,0,0,1,0,0,0,1,1,36.0,0.0,1,0,0
IA,1,37,14.0,23.0,0,0,1,0,0,0,1,0,40.0,3.0,1,0,0
IA,0,44,15.0,29.0,0,0,0,1,1,1,1,0,46.0,0.0,1,0,0
IA,1,38,16.0,21.0,0,0,2,1,0,0,0,0,42.0,0.0,0,0,0
IA,1,29,22.0,6.0,0,10,1,0,0,0,1,0,34.0,15.0,0,2,0
IA,0,29,15.0,14.0,0,0,2,1,1,1,1,0,35.0,0.0,0,0,0
IA,0,30,13.0,17.0,0,5,0,0,0,0,0,0,32.0,9.0,0,2,0
IA,0,23,19.0,3.0,0,0,1,0,0,0,1,0,25.0,8.0,0,0,0
IA,1,32,15.0,17.0,0,12,0,0,0,0,0,1,34.0,18.0,0,4,0
IA,0,30,20.0,10.0,1,10,0,0,1,1,0,0,35.0,12.0,0,3,0
IA,0,35,18.0,16.0,1,0,0,1,0,0,0,0,41.0,8.0,0,0,0
IA,0,24,21.0,3.0,1,15,0,0,1,0,0,0,30.0,12.0,0,4,0
IA,1,38,22.0,15.0,1,16,0,0,1,1,0,0,40.0,15.0,0,4,0
IA,1,23,15.0,7.0,1,3,1,0,0,0,1,0,31.0,15.0,0,1,0
IA,1,31,20.0,10.0,1,10,1,0,0,0,1,0,35.0,12.0,0,3,0
IA,0,35,12.0,23.0,0,0,1,0,0,0,1,0,45.0,7.0,0,0,0
IA,0,24,18.0,6.0,0,0,2,0,1,1,0,0,28.0,2.0,0,0,0
IA,0,45,15.0,29.0,0,0,0,0,1,1,0,0,50.0,0.0,0,1,0
IA,0,39,13.0,25.0,0,0,2,1,1,0,0,0,42.0,0.0,0,0,0
IA,1,24,18.0,6.0,0,10,2,0,0,0,0,0,26.0,15.0,1,0,0
IA,0,43,26.0,16.0,1,17,1,0,1,1,1,0,46.0,17.0,1,4,0
IA,0,23,14.0,8.0,1,9,2,0,0,0,0,0,25.0,8.0,0,4,0
IA,0,39,14.0,25.0,1,5,0,0,1,0,0,0,48.0,12.0,0,4,0
IA,1,42,19.0,23.0,1,15,0,1,1,0,0,0,45.0,12.0,0,4,0
IA,1,23,20.0,2.0,1,17,1,0,0,0,0,0,25.0,12.0,1,3,0
IA,0,31,23.0,8.0,1,15,1,0,0,0,0,0,38.0,15.0,1,4,0
IA,0,30,17.0,13.0,1,12,1,0,0,0,0,0,37.0,17.0,1,4,0
IA,0,24,21.0,3.0,1,15,1,0,1,1,1,0,33.0,17.0,0,4,0
IA,0,44,13.0,31.0,0,8,0,1,1,1,0,0,49.0,12.0,0,2,0
IA,1,31,20.0,11.0,0,0,2,0,1,1,0,0,31.0,7.0,0,0,0
IA,0,35,14.0,20.0,0,10,0,0,0,0,1,0,36.0,15.0,0,2,0
IA,0,49,21.0,28.0,0,0,0,0,1,1,0,0,52.0,12.0,1,2,0
IA,0,31,17.0,13.0,0,9,1,0,0,0,1,0,35.0,8.0,1,1,0
IA,0,29,21.0,8.0,0,8,1,0,1,0,1,0,32.0,12.0,0,3,0
IA,1,42,10.0,32.0,0,5,0,0,1,0,1,0,55.0,8.0,0,2,0
IA,1,18,17.0,1.0,0,12,3,0,0,0,1,0,24.0,15.0,0,2,0
IA,1,27,18.0,9.0,0,10,1,0,1,0,1,0,32.0,10.0,0,3,0
IA,0,40,19.0,20.0,0,4,1,1,1,1,1,0,48.0,0.0,0,2,0
IA,1,26,14.0,12.0,0,2,1,0,1,0,1,0,32.0,4.0,0,3,0
IA,0,39,17.0,22.0,0,0,1,0,1,1,1,0,44.0,8.0,0,0,0
IA,0,38,16.0,22.0,0,0,2,0,1,0,0,0,40.0,8.0,0,2,0
IA,0,23,22.0,0.0,0,13,0,0,0,0,1,0,25.0,0.0,0,3,0
IA,0,19,18.0,1.0,0,5,0,0,1,1,1,0,18.0,10.0,0,2,0
IA,0,36,19.0,17.0,0,6,0,0,0,0,0,0,38.0,6.0,0,3,0
IA,0,36,13.0,22.0,0,0,0,0,0,0,1,1,40.0,0.0,0,1,0
IA,0,36,19.0,16.0,0,9,0,0,0,0,0,0,38.0,10.0,0,1,0
IA,0,21,16.0,4.0,0,5,2,0,1,1,1,0,23.0,12.0,0,0,0
IA,1,24,19.0,4.0,0,0,1,0,0,0,0,0,27.0,10.0,0,0,0
IA,0,37,16.0,21.0,0,0,0,1,0,0,0,0,39.0,0.0,0,0,0
IA,0,26,24.0,2.0,1,15,1,0,0,0,0,0,29.0,15.0,1,4,0
IA,0,25,25.0,0.0,1,15,0,0,0,0,0,0,25.0,15.0,0,4,0
IA,0,48,19.0,28.0,1,10,0,0,0,0,0,0,49.0,10.0,0,3,0
IA,1,33,13.0,19.0,1,5,0,0,0,0,1,0,40.0,12.0,0,2,0
IA,1,25,16.0,8.0,1,10,1,0,0,0,1,0,34.0,8.0,0,3,0
IA,0,26,18.0,8.0,1,15,2,1,0,0,0,0,28.0,9.0,1,3,0
IA,1,30,20.0,10.0,1,12,1,0,0,0,1,1,34.0,17.0,0,4,0
IA,0,38,19.0,19.0,1,0,1,1,0,0,0,0,44.0,9.0,1,0,0
IA,0,37,18.0,18.0,1,0,0,0,0,0,0,0,41.0,10.0,1,0,0
IA,1,49,21.0,28.0,1,10,0,0,0,0,1,0,52.0,12.0,0,4,0
IA,1,21,21.0,0.0,1,14,0,0,0,0,0,1,27.0,7.0,1,1,0
IA,0,39,18.0,20.0,0,0,0,0,1,1,0,0,40.0,5.0,0,3,0
IA,0,36,16.0,20.0,0,9,0,0,1,1,0,0,38.0,0.0,0,3,0
IA,0,37,17.0,20.0,0,0,0,1,1,1,0,0,40.0,0.0,0,3,0
IA,1,36,19.0,16.0,0,0,0,1,1,1,0,0,42.0,8.0,0,3,0
IA,0,38,17.0,21.0,0,0,0,0,1,1,1,0,40.0,6.0,0,1,0
IA,0,28,19.0,9.0,0,5,1,0,1,1,0,0,31.0,12.0,0,4,0
IA,0,30,17.0,13.0,0,0,2,0,0,0,0,0,32.0,8.0,0,0,0
IA,1,28,15.0,12.0,0,0,1,1,0,0,0,1,30.0,4.0,1,2,0
IA,1,24,19.0,4.0,0,5,2,1,0,0,1,0,27.0,8.0,1,0,0
IA,0,40,19.0,20.0,0,0,0,0,0,0,0,0,42.0,0.0,0,0,0
IA,0,40,18.0,21.0,0,0,0,1,0,0,0,0,42.0,0.0,1,0,0
IA,1,25,22.0,2.0,0,8,1,0,0,0,0,0,28.0,8.0,0,1,0
IA,0,21,19.0,1.0,0,0,1,0,1,0,0,1,24.0,8.0,0,0,0
IA,0,25,16.0,9.0,0,0,2,0,0,0,0,0,28.0,0.0,1,1,0
IA,0,28,20.0,8.0,0,0,1,0,1,0,0,0,30.0,0.0,0,1,0
IA,1,31,19.0,11.0,0,0,2,0,1,1,1,1,32.0,8.0,0,1,0
IA,0,34,22.0,11.0,0,8,0,0,0,0,0,0,36.0,12.0,0,1,0
IA,0,36,15.0,20.0,0,8,0,0,0,0,1,0,43.0,8.0,1,1,0
IA,1,35,23.0,12.0,0,0,0,0,0,0,1,0,48.0,8.0,0,2,0
IA,1,49,20.0,28.0,0,0,0,1,0,0,1,0,53.0,0.0,0,0,0
IA,1,48,16.0,31.0,0,0,2,0,0,0,1,0,50.0,5.0,0,3,0
IA,0,29,17.0,11.0,0,8,0,0,0,0,0,0,29.0,8.0,0,1,0
IA,0,28,22.0,6.0,0,8,3,0,0,0,0,0,30.0,15.0,0,1,0
IA,0,35,14.0,21.0,0,8,0,1,1,1,1,0,45.0,15.0,0,1,0
IA,0,23,20.0,3.0,0,15,0,0,0,0,1,0,23.0,15.0,0,2,0
IA,0,30,20.0,10.0,0,15,2,0,0,0,1,0,32.0,15.0,0,2,0
IA,1,35,19.0,16.0,0,8,0,0,1,1,0,0,40.0,10.0,0,1,0
IA,1,26,25.0,1.0,0,8,0,0,0,0,1,0,28.0,7.0,0,3,0
IA,1,34,19.0,14.0,0,0,1,0,0,0,1,1,39.0,5.0,0,2,0
IA,0,30,28.0,2.0,0,5,1,0,0,0,1,0,32.0,0.0,0,2,0
IA,0,24,23.0,0.0,0,0,1,0,0,0,0,0,25.0,0.0,0,2,0
IA,1,36,20.0,16.0,0,9,0,0,0,0,1,0,39.0,15.0,0,0,0
IA,0,28,21.0,7.0,0,0,3,1,0,0,0,0,30.0,8.0,1,0,0
IA,0,24,17.0,7.0,0,10,3,1,0,0,0,0,27.0,9.0,0,0,0
IA,0,27,22.0,4.0,0,15,1,0,1,1,0,0,30.0,15.0,0,4,0
IA,0,22,17.0,4.0,0,0,0,0,1,1,0,0,24.0,12.0,0,1,0
IA,0,48,19.0,28.0,0,11,0,0,1,1,0,0,52.0,12.0,0,2,0
IA,0,28,19.0,8.0,0,0,2,1,1,1,1,1,32.0,8.0,0,1,0
IA,0,36,21.0,15.0,0,8,0,0,1,1,1,0,40.0,15.0,0,1,0
IA,0,27,21.0,5.0,0,10,2,0,1,1,0,0,29.0,17.0,0,2,0
IA,1,35,25.0,9.0,0,0,2,0,1,1,1,1,38.0,8.0,0,0,0
IA,0,31,18.0,13.0,1,5,1,0,1,1,0,0,33.0,8.0,0,3,0
IA,1,43,20.0,23.0,1,0,0,0,0,0,0,0,45.0,8.0,1,3,0
IA,1,30,20.0,10.0,1,9,2,0,0,0,1,0,32.0,8.0,0,3,0
IA,0,22,19.0,3.0,1,10,1,1,0,0,1,0,32.0,10.0,0,3,0
IA,1,28,16.0,12.0,1,8,0,1,1,0,0,0,35.0,8.0,0,1,0
IA,0,36,17.0,19.0,0,0,0,0,1,1,0,0,45.0,5.0,0,0,0
IA,0,41,13.0,28.0,0,0,0,0,0,0,0,0,45.0,12.0,0,2,0
IA,0,30,13.0,17.0,0,0,2,0,1,1,1,0,35.0,8.0,0,2,0
IA,1,36,13.0,22.0,0,0,0,0,1,0,1,0,40.0,8.0,1,2,0
IA,0,40,19.0,20.0,0,8,0,0,1,1,1,0,41.0,9.0,0,0,0
IA,0,49,14.0,35.0,0,0,1,0,1,1,0,1,54.0,7.0,0,2,0
IA,0,27,15.0,11.0,0,8,2,0,1,1,0,0,29.0,12.0,0,1,0
IA,1,33,17.0,16.0,0,0,1,0,0,0,1,0,36.0,0.0,1,1,0
IA,1,29,16.0,13.0,0,0,0,1,0,0,1,1,32.0,7.0,1,1,0
IA,0,45,16.0,29.0,0,0,0,0,0,0,1,0,48.0,7.0,0,1,0
IA,0,24,19.0,4.0,0,15,1,0,0,0,0,0,26.0,12.0,0,1,0
IA,0,43,14.0,29.0,0,0,1,1,0,0,0,1,48.0,8.0,0,1,0
IA,1,33,12.0,21.0,0,0,1,1,0,0,0,1,46.0,0.0,0,0,0
IA,0,27,17.0,10.0,0,8,4,0,0,0,1,0,29.0,8.0,0,2,0
IA,0,38,18.0,20.0,0,8,0,0,1,0,1,1,45.0,12.0,0,1,0
IA,0,38,22.0,15.0,0,0,1,0,0,0,0,1,44.0,0.0,0,0,0
IA,1,48,17.0,31.0,0,0,0,1,0,0,1,0,53.0,0.0,1,1,0
IA,0,35,15.0,20.0,0,5,0,0,0,0,1,0,37.0,0.0,0,1,0
IA,1,21,15.0,6.0,0,10,0,1,0,0,0,1,26.0,12.0,0,2,0
IA,0,19,17.0,1.0,0,8,1,0,0,0,0,0,22.0,5.0,0,0,0
IA,0,22,16.0,5.0,0,4,2,0,0,0,1,0,25.0,1.0,1,1,0
IA,0,29,13.0,15.0,0,0,0,1,1,0,1,0,33.0,9.0,1,0,0
IA,1,24,15.0,9.0,0,0,2,0,0,0,0,0,30.0,12.0,0,0,0
IA,1,26,15.0,11.0,0,4,0,1,0,0,0,0,31.0,4.0,1,0,0
IA,1,31,16.0,14.0,0,0,1,1,1,1,1,0,40.0,1.0,1,0,0
IA,0,30,17.0,12.0,0,0,3,0,0,0,1,0,32.0,8.0,0,1,0
IA,1,25,13.0,11.0,0,0,3,0,1,1,1,0,35.0,0.0,0,0,0
IA,0,25,24.0,1.0,0,13,2,1,0,0,0,1,26.0,15.0,0,1,0
IA,0,40,19.0,21.0,1,0,0,0,0,1,1,1,50.0,0.0,0,0,0
IA,0,43,19.0,24.0,1,0,0,0,0,0,1,0,46.0,5.0,0,3,0
IA,0,28,18.0,10.0,1,0,0,0,0,0,1,0,32.0,0.0,0,2,0
IA,0,44,16.0,28.0,1,0,2,0,0,0,0,0,45.0,0.0,0,3,0
IA,1,26,17.0,8.0,1,0,2,0,1,0,1,1,30.0,0.0,0,1,0
IA,0,45,18.0,27.0,1,0,0,0,0,0,1,1,47.0,3.0,0,3,0
IA,0,30,19.0,10.0,1,0,3,0,1,1,0,1,35.0,0.0,0,1,0
IA,0,24,23.0,1.0,1,12,0,0,1,1,0,0,24.0,8.0,0,1,0
IA,0,30,18.0,11.0,1,0,1,0,1,1,0,1,33.0,4.0,0,0,0
IA,1,25,17.0,8.0,1,0,1,1,0,0,1,0,29.0,0.0,1,0,0
IA,0,22,20.0,2.0,0,8,1,0,0,0,0,0,27.0,12.0,0,2,0
IA,0,48,16.0,32.0,0,0,0,0,1,0,1,0,57.0,10.0,0,3,0
IA,0,43,11.0,32.0,0,0,0,0,0,0,0,0,47.0,10.0,0,2,0
IA,0,23,22.0,1.0,0,5,1,0,0,0,0,0,26.0,8.0,1,1,0
IA,0,24,24.0,0.0,0,14,0,0,0,0,0,0,29.0,15.0,0,4,0
IA,0,25,20.0,4.0,0,5,2,0,0,0,0,0,28.0,9.0,0,1,0
IA,0,30,24.0,6.0,1,0,1,0,0,0,1,0,35.0,5.0,0,4,0
IA,1,21,16.0,5.0,1,12,2,0,1,0,0,1,29.0,8.0,0,2,0
IA,0,48,16.0,32.0,1,5,0,0,1,0,0,0,55.0,6.0,0,3,0
IA,0,35,20.0,15.0,1,0,1,1,1,0,1,0,42.0,0.0,0,3,0
IA,0,26,14.0,11.0,0,5,1,0,1,1,1,0,30.0,8.0,0,1,0
IA,1,32,18.0,13.0,0,0,0,1,1,0,1,0,36.0,0.0,1,1,0
IA,1,20,20.0,0.0,0,10,0,0,0,0,0,0,22.0,0.0,0,1,0
IA,1,39,14.0,25.0,0,0,1,0,0,0,1,0,39.0,10.0,0,1,0
IA,1,35,14.0,21.0,0,0,0,0,1,1,1,0,37.0,5.0,1,1,0
IA,1,26,21.0,5.0,0,2,0,0,1,1,1,1,28.0,5.0,0,1,0
IA,1,40,18.0,22.0,0,0,1,0,1,0,1,1,45.0,0.0,1,1,0
IA,1,42,16.0,26.0,0,0,0,1,0,0,1,0,45.0,0.0,0,1,0
IA,1,34,21.0,13.0,0,0,2,0,1,0,0,0,36.0,2.0,0,0,0
IA,1,33,14.0,18.0,0,8,0,1,0,0,0,0,39.0,8.0,0,2,0
IA,1,19,16.0,2.0,0,0,1,0,0,0,0,0,22.0,8.0,1,0,0
IA,1,23,18.0,5.0,0,5,2,0,0,0,0,0,26.0,8.0,0,0,0
IA,1,49,13.0,35.0,0,0,2,1,1,1,0,0,53.0,5.0,0,3,0
IA,1,28,21.0,6.0,0,0,3,0,1,1,0,1,30.0,9.0,1,2,0
IA,1,46,16.0,30.0,0,4,0,1,0,0,0,0,47.0,4.0,1,1,0
IA,0,28,19.0,9.0,0,5,2,1,0,0,0,0,32.0,10.0,0,1,0
IA,0,48,16.0,32.0,0,0,0,0,1,1,1,1,50.0,18.0,0,4,0
IA,1,30,19.0,11.0,0,8,2,1,1,1,0,1,35.0,0.0,0,1,0
IA,0,30,14.0,15.0,0,2,1,1,0,0,1,0,31.0,9.0,0,0,0
IA,0,27,15.0,12.0,0,8,1,0,0,0,1,0,37.0,12.0,1,1,0
IA,1,26,20.0,5.0,0,4,2,0,0,0,0,1,28.0,0.0,0,2,0
IA,1,32,19.0,13.0,0,8,2,0,1,1,1,0,36.0,12.0,1,1,0
IA,0,20,18.0,2.0,0,11,2,0,0,0,1,0,22.0,15.0,0,3,0
IA,0,22,15.0,6.0,0,8,2,0,0,0,1,0,24.0,10.0,0,1,0
IA,0,28,19.0,8.0,1,9,2,0,0,0,1,0,37.0,15.0,1,4,0
IA,1,32,16.0,16.0,1,0,0,1,0,0,1,0,38.0,0.0,1,2,0
IA,0,31,25.0,5.0,1,17,2,0,0,0,0,0,29.0,15.0,1,2,0
IA,0,25,21.0,4.0,1,5,3,0,0,0,1,0,27.0,7.0,0,3,0
IA,0,25,16.0,9.0,1,8,1,0,0,0,1,0,27.0,10.0,0,2,0
IA,0,29,15.0,14.0,1,0,1,0,1,0,0,0,34.0,0.0,0,3,0
IA,0,49,16.0,32.0,1,0,0,1,0,0,1,0,47.0,5.0,1,3,0
IA,1,32,16.0,16.0,1,8,3,1,0,0,1,1,40.0,0.0,0,3,0
IA,1,32,18.0,14.0,1,0,3,0,0,0,1,0,34.0,0.0,1,4,0
IA,0,45,19.0,26.0,0,0,0,0,0,0,0,1,48.0,10.0,0,0,0
IA,1,28,17.0,10.0,0,0,2,1,1,0,0,1,33.0,0.0,1,0,0
IA,1,33,23.0,9.0,0,15,1,0,1,1,0,0,36.0,18.0,0,4,0
IA,0,22,19.0,3.0,0,6,0,0,1,1,0,1,25.0,10.0,0,1,0
IA,0,33,17.0,15.0,0,0,0,0,1,1,0,0,40.0,7.0,1,1,0
IA,0,28,16.0,11.0,0,15,0,0,0,0,0,1,27.0,8.0,1,2,0
IA,0,31,18.0,12.0,0,10,0,1,0,0,0,0,38.0,10.0,0,3,0
IA,0,49,20.0,28.0,0,0,2,0,0,0,1,1,55.0,8.0,1,2,0
IA,1,24,19.0,5.0,0,12,2,0,0,0,0,0,31.0,12.0,0,4,0
IA,1,27,19.0,7.0,0,10,2,1,0,0,0,0,29.0,10.0,0,4,0
IA,1,39,16.0,23.0,0,0,0,0,0,0,1,0,41.0,10.0,1,4,0
IA,1,30,16.0,13.0,0,0,1,0,0,0,1,0,37.0,11.0,0,1,0
IA,1,45,19.0,25.0,0,0,0,0,0,0,0,0,50.0,0.0,0,2,0
IA,1,21,19.0,1.0,0,10,1,0,0,0,1,1,22.0,9.0,1,2,0
IA,1,36,11.0,24.0,0,8,0,1,0,0,1,0,38.0,8.0,0,1,0
IA,0,18,18.0,0.0,0,9,0,0,0,0,1,1,20.0,15.0,0,2,0
IA,1,45,16.0,28.0,0,0,0,0,0,0,1,1,50.0,3.0,0,1,0
IA,0,30,20.0,10.0,0,7,4,0,0,0,1,1,35.0,10.0,0,1,0
IA,0,30,14.0,16.0,0,0,0,0,1,1,1,1,35.0,0.0,0,1,0
IA,0,26,13.0,13.0,0,8,1,0,0,0,1,0,28.0,9.0,0,0,0
IA,1,24,15.0,9.0,0,0,2,0,1,1,1,0,27.0,5.0,1,0,0
IA,1,33,21.0,12.0,0,0,0,0,1,1,1,1,37.0,5.0,1,0,0
IA,1,40,24.0,16.0,0,0,2,0,1,1,0,0,42.0,0.0,1,0,0
IA,1,40,10.0,30.0,0,8,3,0,1,1,0,0,41.0,12.0,0,2,0
IA,1,24,16.0,7.0,0,0,1,0,1,0,0,1,30.0,12.0,0,1,0
IA,1,38,17.0,21.0,0,7,1,0,1,1,1,0,40.0,5.0,1,1,0
IA,1,35,15.0,19.0,0,12,0,0,1,0,1,0,37.0,12.0,0,3,0
IA,0,40,17.0,22.0,0,0,0,0,0,0,0,1,42.0,10.0,0,0,0
IA,1,38,17.0,21.0,0,0,0,0,0,0,0,1,40.0,9.0,1,1,0
